Wall time,Step,Value
1574823094.8070867,684414,1.1406461000442505
1574823099.7941227,684716,1.1185016632080078
1574823109.86796,685304,1.0652174949645996
1574823115.2204669,685616,1.141705870628357
1574823126.2542393,686285,1.1275352239608765
1574823142.359622,687222,1.1458007097244263
1574823150.2897484,687698,1.0764179229736328
1574823158.8564577,688192,1.087302803993225
1574823168.5166328,688735,1.0658981800079346
1574823173.8932936,689017,1.1059542894363403
1574823228.0438256,692166,1.1256561279296875
1574823229.2868083,692218,1.143357515335083
1574823230.1878002,692284,1.1269588470458984
1574823249.941802,693426,1.1174761056900024
1574823254.8548303,693703,1.0671157836914062
1574823260.5760167,694047,1.070337176322937
1574823269.3604996,694538,1.0959742069244385
1574823272.6178102,694729,1.0912437438964844
1574823274.9984546,694896,1.1288502216339111
1574823306.8457987,696749,1.0757943391799927
1574823327.854039,697912,1.0743210315704346
1574823332.1229398,698185,1.0632603168487549
1574823356.8454,699609,1.0739864110946655
1574823369.7324326,700360,1.0942912101745605
1574823373.2775812,700574,1.1123729944229126
1574823430.624353,703925,1.1518752574920654
1574823439.4407687,704455,1.1050803661346436
1574823440.5399334,704509,1.1228737831115723
1574823466.9429114,706029,1.077299952507019
1574823494.2342162,707613,1.0940181016921997
1574823530.3522003,709705,1.0746915340423584
1574823532.9524584,709874,1.0542644262313843
1574823537.7904193,710150,1.0804156064987183
1574823566.6697323,711848,1.0981643199920654
1574823588.9111047,713133,1.0611109733581543
1574823604.544428,714038,1.0620135068893433
1574823617.6819665,714804,1.079498291015625
1574823628.8357322,715464,1.11306893825531
1574823638.63906,716008,1.0883723497390747
1574823651.6602829,716786,1.0474562644958496
1574823666.6685414,717615,1.1294728517532349
1574823677.3080091,718251,1.0600998401641846
1574823689.6612618,718964,1.1037501096725464
1574823691.2649274,719061,1.1077475547790527
1574823696.6848562,719389,1.0646358728408813
1574823706.8243556,719973,1.1172873973846436
1574823766.5322459,723460,1.122652292251587
1574823777.9347916,724107,1.0837997198104858
1574823792.2742054,724926,1.1657938957214355
1574823827.5649612,726973,1.1066757440567017
1574823843.7139788,727868,1.0738024711608887
1574823845.299259,727941,1.1264407634735107
1574823857.3504512,728593,1.104607105255127
1574823867.876162,729124,1.1155552864074707
1574823868.0713036,729140,1.1067997217178345
1574823869.8361893,729224,1.1649311780929565
1574823908.8987837,731437,1.0994188785552979
1574823919.4310918,732031,1.0604593753814697
1574823945.7045088,733558,1.100787878036499
1574823954.357993,734025,1.1849784851074219
1574823983.693853,735768,1.057823657989502
1574823985.7208116,735877,1.109732747077942
1574824003.2879932,736923,1.1765594482421875
1574824005.2463517,737050,1.0509438514709473
1574824038.3074462,738967,1.1107745170593262
1574824068.694775,740719,1.1144906282424927
1574824089.654328,741920,1.1202216148376465
1574824091.8392105,742065,1.103403925895691
1574824119.1583872,743632,1.0911808013916016
1574824132.7712414,744448,1.0951985120773315
1574824137.485335,744703,1.1173616647720337
1574824143.1369455,745028,1.1109660863876343
1574824205.6697874,748653,1.1372264623641968
1574824229.8390727,750071,1.0845469236373901
1574824230.0236988,750084,1.0613234043121338
1574824231.6346033,750178,1.1282775402069092
1574824239.3256335,750604,1.1070581674575806
1574824247.4571898,751100,1.0863614082336426
1574824248.382656,751135,1.0686955451965332
1574824256.8158588,751614,1.1470167636871338
1574824268.0732045,752289,1.0960993766784668
1574824284.3877792,753226,1.0837681293487549
1574824285.0219529,753267,1.0851436853408813
1574824285.4586697,753297,1.134049654006958
1574824336.5893695,756186,1.1142162084579468
1574824340.3085387,756398,1.1175158023834229
1574824346.1009805,756708,1.1062222719192505
1574824349.6915426,756927,1.12221097946167
1574824350.4132094,756990,1.0954231023788452
1574824362.5912843,757667,1.0897698402404785
1574824369.3918421,758055,1.1412808895111084
1574824407.2180667,760205,1.100319504737854
1574824428.2556345,761412,1.0769160985946655
1574824451.8171983,762828,1.0807417631149292
1574824461.63841,763418,1.0654699802398682
1574824482.9306877,764656,1.116187572479248
1574824498.7637343,765595,1.0268257856369019
1574824519.0946128,766762,1.1308320760726929
1574824529.8711848,767353,1.0949151515960693
1574824545.3425198,768255,1.102372407913208
1574824576.7903357,770036,1.131300449371338
1574824585.4496036,770552,1.1264307498931885
1574824598.624574,771314,1.14130437374115
1574824619.7981517,772550,1.0902029275894165
1574824643.0180433,773883,1.0564364194869995
1574824649.8504908,774269,1.134822130203247
1574824712.5352721,777887,1.0751798152923584
1574824715.1233323,778009,1.085843801498413
1574824731.5949726,778970,1.0737717151641846
1574824757.6585054,780483,1.1547435522079468
1574824759.3846443,780590,1.1574742794036865
1574824764.2149532,780858,1.1039084196090698
1574824867.8176339,786270,1.1032220125198364
1574824887.851815,787399,1.040342926979065
1574824924.5128562,789448,1.1038717031478882
1574824937.7120721,790177,1.0925042629241943
1574824946.754751,790694,1.044677734375
1574824947.6309717,790725,1.1090643405914307
1574824956.553631,791219,1.0619359016418457
1574824958.3750484,791325,1.1153674125671387
1574824965.9346051,791741,1.11478590965271
1574824968.366553,791896,1.1426597833633423
1574824978.6710272,792458,1.090893030166626
1574824995.0869281,793393,1.1156036853790283
1574825007.5093434,794068,1.1121209859848022
1574825025.774887,795089,1.0934388637542725
1574825042.1567562,795911,1.1238294839859009
1574825064.903718,797199,1.1052674055099487
1574825067.581877,797329,1.0784019231796265
1574825072.9585238,797656,1.0919182300567627
1574825090.904276,798691,1.0795727968215942
1574825157.4113634,802499,1.0958176851272583
1574825198.5032225,804800,1.0840206146240234
1574825202.660775,805021,1.0896766185760498
1574825222.2363822,806177,1.1108702421188354
1574825229.1415503,806560,1.0858348608016968
1574825231.0971634,806665,1.1050375699996948
1574825251.315107,807821,1.1457911729812622
1574825251.8069034,807859,1.1299742460250854
1574825257.3400586,808188,1.100947618484497
1574825268.6058626,808822,1.0518816709518433
1574825303.0742548,810852,1.1004183292388916
1574825340.5093694,813050,1.0900300741195679
1574825354.5938277,813887,1.1017498970031738
1574825379.8845515,815319,1.1000806093215942
1574825411.3629644,817160,1.0520341396331787
1574825444.3601518,819063,1.1233707666397095
1574825469.7646382,820510,1.0990842580795288
1574825511.2089374,822896,1.1067469120025635
1574825517.8366964,823267,1.1172212362289429
1574825528.5034416,823854,1.0717500448226929
1574825555.6635816,825433,1.1323796510696411
1574825589.2673345,827422,1.0754941701889038
1574825601.4670238,828140,1.1121567487716675
1574825601.8055336,828169,1.0751025676727295
1574825609.9749348,828622,1.1233159303665161
1574825626.8190715,829569,1.0981334447860718
1574825631.68473,829830,1.0791118144989014
1574825640.6201503,830330,1.0772958993911743
1574825643.0708447,830465,1.1158525943756104
1574825662.419717,831498,1.0703327655792236
1574825747.3889894,836204,1.0978678464889526
1574825836.7674816,841381,1.1234111785888672
1574825849.0615232,842098,1.021727442741394
1574825849.9418359,842127,1.0732651948928833
1574825913.0405762,845809,1.1411640644073486
1574825932.683057,846949,1.0660587549209595
1574825938.1324627,847269,1.0690059661865234
1574825969.78943,849061,1.1277806758880615
1574825974.6813726,849336,1.0487905740737915
1574825981.9650283,849793,1.0662142038345337
1574826008.5880601,851251,1.1081750392913818
1574826027.593517,852316,1.1232167482376099
1574826032.623947,852623,1.1423137187957764
1574826058.0384362,854153,1.1341445446014404
1574826073.957597,855072,1.1182743310928345
1574826082.282276,855519,1.0727473497390747
1574826135.6122646,858589,1.1047323942184448
1574826163.5564263,860209,1.1396321058273315
1574826182.9783173,861334,1.1018580198287964
1574826183.0760477,861343,1.1073905229568481
1574826217.43713,863379,1.108415961265564
1574826251.9294982,865306,1.1259557008743286
1574826311.2250414,868741,1.0767579078674316
1574826313.3165214,868871,1.1119967699050903
1574826340.885593,870325,1.1310193538665771
1574826349.4466295,870784,1.0959649085998535
1574826349.6017609,870794,1.1564494371414185
1574826370.0781093,871953,1.0935235023498535
1574826405.9765844,874027,1.1102523803710938
1574826437.4262872,875846,1.1049693822860718
1574826444.3020504,876243,1.1064180135726929
1574826452.4406276,876716,1.130502700805664
1574826460.4060752,877199,1.084613561630249
1574826468.4402015,877645,1.137773871421814
1574826483.7111747,878521,1.1121245622634888
1574826486.126591,878680,1.1694607734680176
1574826494.4184256,879127,1.152894377708435
1574826528.453511,881095,1.0684682130813599
1574826536.6225493,881572,1.1628992557525635
1574826537.8396301,881628,1.1034945249557495
1574826569.2080276,883436,1.0875275135040283
1574826587.827605,884396,1.066389560699463
1574826603.4903672,885232,1.0985183715820312
1574826615.121184,885893,1.0284184217453003
1574826632.995029,886896,1.1139419078826904
1574826664.2023094,888630,1.072411060333252
1574826669.3858604,888920,1.0638177394866943
1574826749.902068,893465,1.0755870342254639
1574826758.626496,893979,1.0968739986419678
1574826763.5841045,894263,1.0734487771987915
1574826768.3293097,894515,1.0943595170974731
1574826782.6511114,895344,1.058298110961914
1574826794.3586042,896025,1.0770190954208374
1574826816.5907884,897329,1.1122504472732544
1574826842.6214778,898842,1.0848082304000854
1574826860.6243412,899883,1.0844500064849854
1574826863.142203,900002,1.12247633934021
1574826889.5583265,901552,1.0817008018493652
1574826947.6813734,904904,1.170861005783081
1574826969.4238088,906155,1.0931084156036377
1574826979.4015799,906728,1.1279865503311157
1574827016.5315833,908826,1.113820195198059
1574827017.0927203,908872,1.1121472120285034
1574827030.1380718,909603,1.0991320610046387
1574827058.4460022,911239,1.098376750946045
1574827075.3058455,912241,1.1337605714797974
1574827077.516147,912391,1.0795745849609375
1574827091.4012046,913199,1.0642385482788086
1574827111.5372992,914372,1.1070082187652588
1574827122.7711596,915009,1.112550973892212
1574827132.0719454,915542,1.162946343421936
1574827133.3838458,915606,1.0504730939865112
1574827143.0766406,916165,1.0828099250793457
1574827151.303988,916632,1.1146546602249146
1574827186.314123,918681,1.127259612083435
1574827191.1339881,918958,1.1354575157165527
1574827205.3870957,919788,1.0679908990859985
1574827236.4809723,921580,1.1030844449996948
1574827251.6366673,922435,1.1381516456604004
1574827259.0032873,922868,1.1323846578598022
1574827263.539031,923117,1.078994870185852
1574827267.5868254,923360,1.123623013496399
1574827272.9758239,923675,1.1001230478286743
1574827277.5421576,923907,1.1155908107757568
1574827330.3547852,926883,1.105576753616333
1574827370.032337,929164,1.0688806772232056
1574827380.876807,929776,1.1361606121063232
1574827469.866549,934600,1.1566224098205566
1574827471.4252205,934676,1.1052095890045166
1574827492.931599,935884,1.0679595470428467
1574827515.5942285,937177,1.0815612077713013
1574827521.5992973,937507,1.0530065298080444
1574827533.528003,938200,1.1191375255584717
1574827551.6571863,939185,1.1406301259994507
1574827585.4381676,941046,1.1273047924041748
1574827605.9600515,942222,1.105258822441101
1574827612.8376138,942604,1.0799461603164673
1574827625.4479363,943319,1.1405158042907715
1574827657.5458891,945187,1.124489188194275
1574827668.0187304,945787,1.1639918088912964
1574827692.13317,947173,1.1314773559570312
1574827695.6819975,947367,1.1395219564437866
1574827729.0769973,949225,1.1137197017669678
1574827731.7132115,949398,1.0815060138702393
1574827753.9955785,950648,1.106063723564148
1574827764.0793488,951241,1.0875221490859985
1574827803.2502537,953471,1.0745434761047363
1574827808.3427284,953763,1.1105247735977173
1574827841.0907745,955644,1.0709165334701538
1574827844.7233138,955854,1.1276657581329346
1574827855.4065988,956492,1.1113733053207397
1574827872.7545817,957440,1.1253353357315063
1574827919.0449324,960109,1.155776858329773
1574827932.1262755,960887,1.1170586347579956
1574827980.2522902,963651,1.0895326137542725
1574827997.7018254,964665,1.0920625925064087
1574828003.8441927,965003,1.030463457107544
1574828005.9796128,965135,1.0647130012512207
1574828074.0314567,969063,1.0909959077835083
1574828088.1021223,969878,1.1034010648727417
1574828097.739834,970414,1.0686551332473755
1574828120.3600104,971728,1.0711936950683594
1574828142.443718,972987,1.1371098756790161
1574828183.1802788,975346,1.1248576641082764
1574828184.6356034,975427,1.1409649848937988
1574828231.7303705,978174,1.1338728666305542
1574828246.3756907,979001,1.155337929725647
1574828262.136761,979927,1.114943265914917
1574828265.5580833,980141,1.1278058290481567
1574828265.9301429,980172,1.104408621788025
1574828275.672116,980735,1.0834418535232544
1574828291.6048205,981667,1.0907772779464722
1574828301.394613,982202,1.146895170211792
1574828306.934179,982504,1.041425108909607
1574828309.1064765,982641,1.1045020818710327
1574828311.1990764,982758,1.0722790956497192
1574828337.8211179,984298,1.138780951499939
1574828339.2089155,984368,1.1377627849578857
1574828351.2913318,985063,1.0947413444519043
1574828354.4394805,985232,1.1172871589660645
1574828358.723806,985482,1.070120096206665
1574828364.6685925,985775,1.1205902099609375
1574828377.9166498,986424,1.100038766860962
1574828395.375295,987269,1.0799548625946045
1574828434.1837747,989263,1.11090886592865
1574828482.6483347,991954,1.0942633152008057
1574828492.5252824,992534,1.1119722127914429
1574828495.5648212,992709,1.1216648817062378
1574828507.8574946,993444,1.129827857017517
1574828518.0621715,994027,1.0888563394546509
1574828540.0401576,995313,1.0963159799575806
1574828559.7733936,996481,1.0868107080459595
1574828573.246557,997239,1.093536376953125
1574828585.7003376,997990,1.0932533740997314
1574828593.9446616,998445,1.1599477529525757
1574828604.6242476,999065,1.221998929977417
1574828620.7015295,999994,1.1115089654922485
1574828620.7682598,1000000,1.0581225156784058
